00000547,0500,31.10.2021,31.10.2021
00000552,0500,22.10.2021,22.10.2021
00000552,0500,29.10.2021,29.10.2021
00000552,0500,05.11.2021,05.11.2021
00000552,0500,12.11.2021,12.11.2021
00000552,0500,19.11.2021,19.11.2021
00000552,0300,30.10.2021,30.10.2021
00000552,0300,11.11.2021,11.11.2021
00000552,0200,03.11.2021,03.11.2021
00000552,0200,21.10.2021,21.10.2021
00000572,0500,15.11.2021,15.11.2021
00000572,0100,13.11.2021,13.11.2021
00000572,0100,12.11.2021,12.11.2021
00000572,0100,20.11.2021,20.11.2021
00000572,0100,06.11.2021,06.11.2021
00000572,0100,27.10.2021,27.10.2021
00000572,0500,08.11.2021,08.11.2021
00000572,0100,21.10.2021,21.10.2021
00000572,0500,01.11.2021,01.11.2021
00000572,0500,25.10.2021,25.10.2021
00000574,0500,25.10.2021,25.10.2021
00000574,0100,22.10.2021,22.10.2021
00000574,0100,29.10.2021,29.10.2021
00000574,0500,15.11.2021,15.11.2021
00000574,0100,06.11.2021,06.11.2021
00000574,0100,13.11.2021,13.11.2021
00000574,0100,16.11.2021,16.11.2021
00000574,0100,17.11.2021,17.11.2021
00000574,0100,18.11.2021,18.11.2021
00000574,0100,19.11.2021,19.11.2021
00000574,0500,08.11.2021,08.11.2021
00000574,0500,01.11.2021,01.11.2021
00000599,0500,31.10.2021,31.10.2021
00000599,0100,01.11.2021,01.11.2021
00000599,0500,24.10.2021,24.10.2021
00000599,0500,14.11.2021,14.11.2021
00000599,0500,07.11.2021,07.11.2021
00000611,0500,24.10.2021,24.10.2021
00000611,0500,30.10.2021,30.10.2021
00000611,0500,31.10.2021,31.10.2021
00000611,0500,06.11.2021,06.11.2021
00000611,0500,23.10.2021,23.10.2021
00000611,0300,15.11.2021,15.11.2021
00000611,0500,07.11.2021,07.11.2021
00000611,0500,13.11.2021,13.11.2021
00000611,0500,14.11.2021,14.11.2021
00000611,0500,20.11.2021,20.11.2021
